,Institute,City,"Degree, Duration",Fee,Deadline,Programs
1272,8. University Of Wah,Wah Cantt,"BS , 4 Years",0.0,20-09-2023,Chemical Technology
1273,9. Pimsat - Institute Of Higher Education,Karachi,"BS(TECHNOLOGY) , 4 Years",0.0,18-02-2017,Chemical Technology
1274,10. Allama Iqbal College Of Technology[shamsabad],Multan,"BS(TECHNOLOGY) , 4 Years",0.0,05-10-2015,Chemical Technology
1275,11. Indus International Institute,D.g.khan,"BS , 4 Years",0.0,20-10-2016,Chemical Technology
1276,12. Sitara Institute Of Management And Technology,Faisalabad,"BS(TECHNOLOGY) , 4 Years",0.0,30-05-2019,Chemical Technology
1277,13. Dr A Q Khan Institute Of Technology,Mianwali,"BS(TECHNOLOGY) , 4 Years",0.0,02-07-2019,Chemical Technology
1278,1. Mir Chakar Khan Rind University Of Technology,D.g.khan,"BS , 4 Years",0.0,23-11-2023,Civil Technology
1279,2. Government College University,Faisalabad,"B.TECH [HONS] , 4 Years",95000.0,30-11--0001,Civil Technology
1280,3. Karakuram International University,Gilgit,"BS , 4 Years",79000.0,03-08-2023,Civil Technology
1281,4. International Islamic University,Islamabad,"B.TECH , 4 Years",118200.0,15-08-2023,Civil Technology
1282,5. National Skills University,Islamabad,"BS , 4 Years",0.0,03-10-2022,Civil Technology
1283,6. National University Of Technology,Islamabad,"B.TECH , 4 Years",140000.0,05-03-2024,Civil Technology
1284,7. Mehran University Of Engineering & Technology,Jamshoro,"B.TECH , Years",120000.0,22-05-2023,Civil Technology
1285,8. Dawood University Of Engineering And Technology,Karachi,"B.Sc. , 4 Years",0.0,30-11--0001,Civil Technology
1286,9. The Benazir Butto Shaheed University Of Technology & Skill Development,Khair Pur,"B.Sc. , 4 Years",0.0,15-09-2023,Civil Technology
1287,10. Balochistan University Of Engineering & Technology,Khuzdar,"BS(TECHNOLOGY) , 4 Years",16000.0,20-10-2023,Civil Technology
1288,11. Punjab Tianjin University Of Technology,Lahore,"BS , 4 Years",0.0,31-08-2023,Civil Technology
1289,12. Punjab University Of Technology [ Rasul],Mandi Baha-ud-din,"BS , 4 Years",0.0,13-10-2023,Civil Technology
1290,13. University Of Engineering And Technology (rasul),Mandi Baha-ud-din,"BS , 4 Years",0.0,30-11--0001,Civil Technology
1291,14. Mirpur University Of Science And Technology,Mir Pur (ajk),"B.TECH , 4 Years",51300.0,03-08-2023,Civil Technology
1292,15. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"BS(TECHNOLOGY) , 4 Years",75700.0,12-02-2024,Civil Technology
1293,16. Nfc Institute Of Engineering & Technology,Multan,"BS(TECHNOLOGY) , 4 Years",63000.0,28-02-2023,Civil Technology
1294,"17. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BS , 4 Years",0.0,10-06-2023,Civil Technology
1295,"18. University Of Technology, Nowshera",Nowshera,"B.TECH , 4 Years",29500.0,11-10-2023,Civil Technology
1296,19. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Civil Technology
1297,20. University Of Sargodha,Sargodha,"BS , 4 Years",67750.0,26-09-2023,Civil Technology
1298,1. Mir Chakar Khan Rind University Of Technology,D.g.khan,"BS , 4 Years",0.0,23-11-2023,Petroleum Technology
1299,2. University Of Karachi,Karachi,"BS , Years",0.0,27-12-2023,Petroleum Technology
1300,3. University Of Wah,Wah Cantt,"BS , 4 Years",0.0,20-09-2023,Petroleum Technology
1301,4. Allama Iqbal College Of Technology[shamsabad],Multan,"BS(TECHNOLOGY) , 4 Years",0.0,05-10-2015,Petroleum Technology
1302,5. Brains Institute,Peshawar,"B.TECH , 4 Years",0.0,30-12-2022,Petroleum Technology
1303,1. Uit University,Karachi,"B.Sc. , 4 Years",0.0,24-08-2023,Computer Technology
1304,2. Balochistan University Of Engineering & Technology,Khuzdar,"BS(TECHNOLOGY) , 4 Years",16000.0,20-10-2023,Computer Technology
1305,3. University Of Azad Jammu & Kashmir,Muzaffarabad,"BS , 4 Years",0.0,31-08-2023,Computer Technology
1306,4. Sir Syed University Of Engineering & Technology,Karachi,"BS , 4 Years",172800.0,20-01-2024,Computer Technology
1307,5. Sarhad University Of Science & Information Technology,Peshawar,"BS , 4 Years",112000.0,16-05-2023,Computer Technology
1308,"6. Balochistan University Of Engineering & Technology Khuzdar, Turbat Campus",Turbat,"BS(TECHNOLOGY) , 4 Years",0.0,20-10-2023,Computer Technology
1309,"7. Balochitan University Of Engineering & Technology Khuzdar, Uthal Campus",Uthal,"BS(TECHNOLOGY) , 4 Years",0.0,20-10-2023,Computer Technology
1310,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,28-07-2023,Electrical Technology
1311,2. University Of Science & Technology,Bannu,"B.TECH , 4 Years",32800.0,23-08-2019,Electrical Technology
1312,3. Mir Chakar Khan Rind University Of Technology,D.g.khan,"BS , 4 Years",0.0,23-11-2023,Electrical Technology
1313,4. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Electrical Technology
1314,5. Government College University,Faisalabad,"B.TECH [HONS] , 4 Years",95000.0,30-11--0001,Electrical Technology
1315,6. Karakuram International University,Gilgit,"BS , 4 Years",42140.0,03-08-2023,Electrical Technology
1316,7. University Of Gujrat,Gujrat,"B.TECH , 4 Years",70000.0,18-08-2023,Electrical Technology
1317,8. International Islamic University,Islamabad,"B.TECH , 4 Years",118200.0,15-08-2023,Electrical Technology
1318,9. National Skills University,Islamabad,"BS , 4 Years",0.0,03-10-2022,Electrical Technology
1319,10. Mehran University Of Engineering & Technology,Jamshoro,"B.TECH , Years",62000.0,22-05-2023,Electrical Technology
1320,11. The Benazir Butto Shaheed University Of Technology & Skill Development,Khair Pur,"B.Sc. , 4 Years",0.0,15-09-2023,Electrical Technology
1321,12. Balochistan University Of Engineering & Technology,Khuzdar,"BS(TECHNOLOGY) , 4 Years",16000.0,20-10-2023,Electrical Technology
1322,13. Punjab Tianjin University Of Technology,Lahore,"BS , 4 Years",0.0,31-08-2023,Electrical Technology
1323,14. Punjab University Of Technology [ Rasul],Mandi Baha-ud-din,"BS , 4 Years",0.0,13-10-2023,Electrical Technology
1324,15. University Of Engineering And Technology (rasul),Mandi Baha-ud-din,"BS , 4 Years",0.0,30-11--0001,Electrical Technology
1325,16. Mirpur University Of Science And Technology,Mir Pur (ajk),"B.TECH , 4 Years",51300.0,03-08-2023,Electrical Technology
1326,17. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"BS(TECHNOLOGY) , 4 Years",75700.0,12-02-2024,Electrical Technology
1327,18. Nfc Institute Of Engineering & Technology,Multan,"B.TECH , 4 Years",63000.0,28-02-2023,Electrical Technology
1328,19. University Of Azad Jammu & Kashmir,Muzaffarabad,"BS , 4 Years",0.0,31-08-2023,Electrical Technology
1329,"20. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BS , 4 Years",0.0,10-06-2023,Electrical Technology
1330,1. Mir Chakar Khan Rind University Of Technology,D.g.khan,"BS , 4 Years",0.0,01-08-2023,Mechanical Technology
1331,2. Government College University,Faisalabad,"B.TECH [HONS] , 4 Years",95000.0,30-11--0001,Mechanical Technology
1332,3. University Of Gujrat,Gujrat,"B.TECH , 4 Years",70000.0,18-08-2023,Mechanical Technology
1333,4. International Islamic University,Islamabad,"B.TECH , 4 Years",118200.0,15-08-2023,Mechanical Technology
1334,5. National Skills University,Islamabad,"BS , 4 Years",0.0,03-10-2022,Mechanical Technology
1335,6. Mehran University Of Engineering & Technology,Jamshoro,"B.TECH , Years",120000.0,22-05-2023,Mechanical Technology
1336,7. The Benazir Butto Shaheed University Of Technology & Skill Development,Khair Pur,"B.Sc. , 4 Years",0.0,15-09-2023,Mechanical Technology
1337,8. Balochistan University Of Engineering & Technology,Khuzdar,"BS(TECHNOLOGY) , 4 Years",16000.0,20-10-2023,Mechanical Technology
1338,9. Punjab Tianjin University Of Technology,Lahore,"BS , 4 Years",0.0,31-08-2023,Mechanical Technology
1339,10. Punjab University Of Technology [ Rasul],Mandi Baha-ud-din,"BS , 4 Years",0.0,13-10-2023,Mechanical Technology
1340,11. University Of Engineering And Technology (rasul),Mandi Baha-ud-din,"BS , 4 Years",0.0,30-11--0001,Mechanical Technology
1341,12. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"BS(TECHNOLOGY) , 4 Years",75700.0,17-03-2023,Mechanical Technology
1342,13. Nfc Institute Of Engineering & Technology,Multan,"B.TECH , 4 Years",63000.0,28-02-2023,Mechanical Technology
1343,"14. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BS , 4 Years",0.0,10-06-2023,Mechanical Technology
1344,"15. University Of Technology, Nowshera",Nowshera,"B.TECH , 4 Years",29500.0,11-10-2023,Mechanical Technology
1345,16. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Mechanical Technology
1346,17. University Of Sargodha,Sargodha,"BS , 4 Years",67750.0,26-09-2023,Mechanical Technology
1347,18. Dadabhoy Institute Of Higher Education,Karachi,"BS(TECHNOLOGY) , 4 Years",104750.0,02-02-2018,Mechanical Technology
1348,19. Hamdard University,Karachi,"BS(TECHNOLOGY) , 4 Years",76000.0,15-07-2023,Mechanical Technology
1349,20. Nazeer Hussain University,Karachi,"BS(TECHNOLOGY) , 4 Years",63750.0,17-12-2023,Mechanical Technology
1350,1. National Textile College & Management Institute,Faisalabad,"BA [PASS] , 2 Years",0.0,18-09-2015,Beautician
1351,1. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",139500.0,31-01-2024,Agricultural Technology
1352,1. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",231000.0,31-01-2024,Aircraft Maintenance Engineers Technology
1353,2. University Of Management And Technology,Lahore,"BS , 4 Years",299750.0,29-02-2024,Aircraft Maintenance Engineers Technology
1354,3. Aeroline Institute Of Aviation Studies,Lahore,"BS , 4 Years",0.0,17-06-2017,Aircraft Maintenance Engineers Technology
1355,1. University Of Karachi,Karachi,"BS (HONS) , 4 Years",27600.0,27-12-2023,Applied Chemistry & Chemical Technology
1356,1. Punjab Tianjin University Of Technology,Lahore,"BS , 4 Years",0.0,01-08-2023,Architecture Technology
1357,2. Mirpur University Of Science And Technology,Mir Pur (ajk),"BS , 4 Years",0.0,03-08-2023,Architecture Technology
1358,3. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"BS(TECHNOLOGY) , 4 Years",75700.0,16-09-2022,Architecture Technology
1359,4. Imperial College Of Business Studies,Lahore,"BS , 4 Years",0.0,21-08-2023,Architecture Technology
1360,5. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",139500.0,31-01-2024,Architecture Technology
1361,1. Government College Of Technology,Sahiwal,"B.TECH , 2 Years",0.0,26-10-2013,Auto & Farm
1362,1. The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0.0,25-12-2023,Biomedical Technology
1363,2. Mirpur University Of Science And Technology,Mir Pur (ajk),"BS , 4 Years",0.0,03-08-2023,Biomedical Technology
1364,3. Nfc Institute Of Engineering & Technology,Multan,"B.TECH , 4 Years",75600.0,25-07-2023,Biomedical Technology
1365,4. University Of Azad Jammu & Kashmir,Muzaffarabad,"BS , 4 Years",0.0,31-08-2023,Biomedical Technology
1366,"5. Unversity Of The Poonch, Rawala Kot",Rawala Kot,"BS , 4 Years",0.0,30-09-2023,Biomedical Technology
1367,6. The University Of Faisalabad,Faisalabad,"B.Sc. , 2 Years",0.0,07-10-2023,Biomedical Technology
1368,7. Zia-ud-din Medical University,Karachi,"BS , 4 Years",96500.0,19-08-2023,Biomedical Technology
1369,8. Imperial College Of Business Studies,Lahore,"BS , 4 Years",0.0,21-08-2023,Biomedical Technology
1370,9. Iqra National University,Peshawar,"BS , 4 Years",104000.0,01-11-2021,Biomedical Technology
1371,10. Isra University [isb]],Islamabad,"BS , 4 Years",125000.0,05-09-2022,Biomedical Technology
1372,11. Foundation University Islamabad (sub Campus),Rawalpindi,"BS , 4 Years",110000.0,27-07-2023,Biomedical Technology
1373,"12. Pak- Austria Fachhuochschule, Institute Of Applied Sciences And Technology",Haripur,"BS , 4 Years",0.0,16-09-2023,Biomedical Technology
1374,1. University Of Management And Technology,Lahore,"BS , 4 Years",0.0,29-02-2024,Building Construction
1375,2. University Of South Asia,Lahore,"BS , 4 Years",140000.0,05-11-2022,Building Construction
1376,1. The Benazir Butto Shaheed University Of Technology & Skill Development,Khair Pur,"BS , 4 Years",0.0,15-09-2023,Computer Information Technology
1377,1. Foundation Institute Of Technology For Women,Abbottabad,"DIP , 1 Years",0.0,02-10-2019,Cutting & Sewing
1378,1. Western Institute Of Textile & Fashion Designing,Faisalabad,"BA [PASS] , 2 Years",0.0,17-08-2018,Dying & Printing
1379,1. Uit University,Karachi,"B.Sc. , 4 Years",0.0,11-01-2024,Electronics Technology
1380,2. The Benazir Butto Shaheed University Of Technology & Skill Development,Khair Pur,"B.Sc. , 4 Years",0.0,15-09-2023,Electronics Technology
1381,3. University Of Azad Jammu & Kashmir,Muzaffarabad,"BS , 4 Years",0.0,31-08-2023,Electronics Technology
1382,"4. University Of Technology, Nowshera",Nowshera,"B.TECH , 4 Years",29500.0,11-10-2023,Electronics Technology
1383,5. Dadabhoy Institute Of Higher Education,Karachi,"BS(TECHNOLOGY) , 4 Years",115350.0,09-02-2019,Electronics Technology
1384,6. Hamdard University,Karachi,"BS(TECHNOLOGY) , 4 Years",76000.0,15-07-2023,Electronics Technology
1385,7. Nazeer Hussain University,Karachi,"BS(TECHNOLOGY) , 4 Years",63750.0,17-12-2023,Electronics Technology
1386,8. Newports Institute Of Communications And Economics,Karachi,"BS , 4 Years",100000.0,14-09-2023,Electronics Technology
1387,9. Preston University,Karachi,"B.TECH [HONS] , 4 Years",44500.0,19-09-2016,Electronics Technology
1388,10. Shaheed Benazir Bhutto City University,Karachi,"B.TECH , 4 Years",300000.0,30-11--0001,Electronics Technology
1389,11. Sir Syed University Of Engineering & Technology,Karachi,"BS(TECHNOLOGY) , 4 Years",81000.0,20-01-2024,Electronics Technology
1390,12. Pimsat Institute Of Higher Education [lhr],Lahore,"BS(TECHNOLOGY) , 4 Years",0.0,30-11--0001,Electronics Technology
1391,13. The Superior University,Lahore,"BS(TECHNOLOGY) , 4 Years",140000.0,25-01-2024,Electronics Technology
1392,14. Abasyn University,Peshawar,"B.TECH , 4 Years",99000.0,31-08-2021,Electronics Technology
1393,15. Preston University [pesh],Peshawar,"BS , 4 Years",0.0,19-09-2016,Electronics Technology
1394,16. Preston University [pesh],Peshawar,"B.TECH [HONS] , 4 Years",44500.0,19-09-2016,Electronics Technology
1395,17. Sarhad University Of Science & Information Technology,Peshawar,"BS(TECHNOLOGY) , 4 Years",112000.0,16-05-2023,Electronics Technology
1396,18. Isra University [isb]],Islamabad,"B.TECH [HONS] , 4 Years",66000.0,28-09-2021,Electronics Technology
1397,19. Preston University [lhr],Lahore,"B.TECH [HONS] , 4 Years",0.0,20-06-2016,Electronics Technology
1398,20. Pimsat - Institute Of Higher Education,Karachi,"BS(TECHNOLOGY) , 4 Years",0.0,18-02-2017,Electronics Technology
1399,"1. University Of Technology, Nowshera",Nowshera,"B.Sc. , 4 Years",29500.0,11-10-2023,Energy Engineering Technology
1400,1. National Textile University,Faisalabad,"BS , 4 Years",0.0,31-07-2023,Garment Technology
1401,2. Punjab Tianjin University Of Technology,Lahore,"BS(TECHNOLOGY) , 4 Years",0.0,31-08-2023,Garment Technology
1402,3. Synthetic Fibre Development & Application Centre,Karachi,"BS , 4 Years",0.0,30-11-2012,Garment Technology
1403,1. The Superior University,Lahore,"BS(TECHNOLOGY) , 4 Years",140000.0,25-01-2024,Heating Ventilation Air Conditioning
1404,1. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",120000.0,31-01-2024,Industrial Technology
1405,2. Hamdard University - Islamabad Campus,Islamabad,"BS(TECHNOLOGY) , 4 Years",96900.0,15-07-2023,Industrial Technology
1406,3. Government Habib College Of Technology,Nawab Shah,"B.Sc. , 2 Years",0.0,01-03-2014,Industrial Technology
1407,1. Pakistan Institute Of Fashion Design,Lahore,"BS , 4 Years",216000.0,17-08-2023,Leather Technology
1408,1. Foundation Institute Of Technology For Women,Abbottabad,"DIP , 10 Months",0.0,02-10-2019,Master Craftsman
1409,1. Government College Of Technology,Sahiwal,"B.TECH , 2 Years",0.0,26-10-2013,Mechanical Production
1410,1. University Of Wah,Wah Cantt,"BS , 4 Years",0.0,20-09-2023,Mechatronic Technology
1411,1. Foundation Institute Of Technology For Women,Abbottabad,"DIP , 10 Months",0.0,02-10-2019,Pattern Making
1412,1. University Of Management And Technology,Lahore,"BS , 4 Years",0.0,29-02-2024,Professional Flight Technology
1413,1. Government College Of Technology [ Raiwand Road],Lahore,"B.TECH , 4 Years",0.0,03-11-2011,Refrigeration & Air-conditioning
1414,1. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"B.Sc. , 4 Years",75700.0,12-02-2024,Software Technology
1415,1. City University Of Science & Information Technology,Peshawar,"BS , 4 Years",0.0,08-03-2024,Sugar Technology
1416,1. Preston University [pesh],Peshawar,"B.TECH , 4 Years",71500.0,19-09-2016,Technology
1417,2. Preston University [lhr],Lahore,"B.TECH [HONS] , 4 Years",0.0,20-06-2016,Technology
1418,3. Pimsat - Institute Of Higher Education,Karachi,"B.TECH , 4 Years",0.0,18-02-2017,Technology
1419,4. National College Of Business Administration & Economics (east Canal Campus),Lahore,"BS , 4 Years",0.0,17-09-2018,Technology
